# UP/DOWN (CHUI PIPE)
1048	375	40	391	56	0
# HOLDING_RIGHT
1049	336	80	351	96	0
1050	376	80	391	96	0
# HOLDING_LEFT
1051	56	80	71	96	0
1052	15	80	30	96	0
# WM_INTRO
1053	15	0	29	16	0
1054	35	0	49	16	0

# die 
1055	15	120	31	135	0


# =========RACOON MARIO ==================					
# IDLE_RIGHT					
1060	212	313	234	341	0
# IDLE_LEFT					
1061	173	313	195	341	0
# WALK_RIGHT					
1062	262	313	284	341	0
1063	291	313	313	341	0
# WALK_LEFT					
1064	122	313	144	341	0
1065	92	313	115	341	0
# JUMP_RIGHT					
1066	331	313	353	341	0
# JUMP_LEFT					
1067	52	313	74	341	0
# RUN_RIGHT					
1068	211	393	235	421	0
1069	251	393	275	421	0
1070	291	393	315	421	
# RUN_LEFT					
1071	171	393	195	421	0
1072	131	393	155	421	
1073	91	393	115	421	0
#STOP_RIGHT					
1074	215	352	231	382	0
#STOP_LEFT					
1075	175	352	191	382	0
#SIT_RIGHT					
1076	372	318	394	336	0
#SIT_LEFT					
1077	12	318	34	336	0
# FLY_RIGHT					
1078	291	473	315	500	0
1079	331	473	355	500	0
1080	371	473	395	500	0
# FLY_LEFT					
1081	91	473	115	500	0
1082	51	473	75	500	0
1083	11	473	35	500	0
# KICK_RIGHT					
1084	247	353	269	381	0
# KICK_LEFT					
1085	137	353	159	381	0
# ATTACK_RIGHT					
1086	236	313	259	341	0
1087	355	353	371	381	0
1088	147	313	170	341	0
1089	390	353	406	381	0
# ATTACK_LEFT					
1090	147	313	170	341	0
1091	35	353	51	381	0
1092	236	313	259	341	0
1093	0	353	16	381	0
# HOLDING_RIGHT					
1094	322	393	345	420	0
1095	351	393	374	420	0
1096	381	393	404	420	0
# HOLDING_LEFT					
1097	63	393	86	420	0
1098	33	393	56	420	
1099	2	393	25	420	0
# UP/DOWN (CHUI PIPE)					
1100	355	353	371	381	0
# FALLING_RIGHT
1063	291	313	313	341	0
1101	211	473	234	500	0
# FALLING_LEFT
1065	92	313	115	341	0
1102	172	473	195	500	0

# MARIO_TAIL_RIGHT
1110	88	18	97	24	1
1111	-1	-1	-1	-1	1
1112	145	18	154	24	1
1113	-1	-1	-1	-1	1

# MARIO_TAIL_LEFT
1114	14	16	23	22	1
1115	-1	-1	-1	-1	1
1116	43	17	52	23	1
1117	-1	-1	-1	-1	1


# ================ FIRE MARIO =================
# IDLE_RIGHT
1200	216	514	230	540	0
# IDLE_LEFT
1201	176	514	190	540	0
# WALK_RIGHT
1202	255	514	271	540	0
1203	295	514	311	540	0
# WALK_LEFT
1204	135	514	151	540	0
1205	95	514	111	540	0
# JUMP_RIGHT
1206	335	514	351	540	0
# JUMP_LEFT
1207	55	514	71	540	0
# RUN_RIGHT
1208	213	594	232	621	0
1209	253	594	272	621	0
1210	293	594	312	621	0
# RUN_LEFT
1211	174	594	193	621	0
1212	134	594	153	621	0
1213	94	594	113	621	0
#STOP_RIGHT
1214	215	553	231	581	0
#STOP_LEFT
1215	175	553	191	581	0
#SIT_RIGHT
1216	376	518	390	536	0
#SIT_LEFT
1217	16	518	30	536	0
# FLY_RIGHT
1218	333	634	352	660	0
# FLY_LEFT
1219	54	634	73	660	0
# KICK_RIGHT
1220	252	553	273	580	0
# KICK_LEFT
1221	133	553	154	580	0
# ATTACK_RIGHT
1222	366	633	380	660	0
1223	386	633	400	660	0
# ATTACK_LEFT
1224	26	633	40	660	0
1225	6	633	20	660	0
# IDLE AND HOLD RIGHT
1226	331	593	346	620	0
# IDLE AND HOLD LEFT
1227	61	593	76	620	0
# WALK AND HOLD RIGHT
1228	356	593	371	620	0
1229	380	594	395	620	0
# WALK AND HOLD LEFT
1230	35	593	50	620	0
1231	35	594	50	620	0
# UP/DOWN (CHUI PIPE)
1232	375	553	390	580	0
# FALLING_RIGHT
1233	295	514	311	540	0
# FALLING_LEFT
1234	95	514	111	540	0

#===============WORLD MAP MARIO===========
#SMALL
181	16	9	30	25	1
182	16	49	30	65	1
#BIG
183	55	6	71	27	1
184	55	46	71	67	1
#RACOON
185	95	5	111	29	1
186	95	45	111	69	1
#FIRE
187	175	1	191	22	1
188	175	51	191	72	1

#==============WORLD MAP OBJECTS==========
#plant
201	52	17	68	32	60
202	35	17	51	32	60
203	18	17	34	32	60
204	1	17	17	32	60

#help
205	18	2	34	17	60
206	1	50	17	66	60

#guard
#right
211	103	17	119	32	60
212	120	17	136	32	60
213	52	17	68	32	61
214	35	17	51	32	61


#==========Scene da qua===================
1100	137	16	153	32	60


#=================HUD=====================
#board
2101	3	3	235	31	56
#background
2102	0	0	400	32	57
#=============NUMBER======================
# num 0
2110	33	32	41	39	56
# num 1
2111	43	32	51	39	56
# num 2
2112	53	32	61	39	56
# num 3
2113	63	32	71	39	56
# num 4
2114	73	32	81	39	56
# num 5
2115	83	32	91	39	56
# num 6
2116	93	32	101	39	56
# num 7
2117	103	32	111	39	56
# num 8
2118	113	32	121	39	56
# num 9
2119	123	32	131	39	56

#=============SPEED BAR===================
# speed_0
2120	2	2	66	9	58
# speed_1
2121	2	11	66	18	58
# speed_2
2122	2	20	66	27	58
# speed_3
2123	2	29	66	36	58
# speed_4
2124	2	38	66	45	58
# speed_5
2125	2	47	66	54	58
# speed_6
2126	2	56	66	63	58
# speed_7
2127	2	65	66	72	58
#=======BLACK AND WHITE ITEM IN BOX======
# star
2130	239	39	255	55	56
# mushroom
2131	191	39	207	55	56
# flower
2132	215	39	231	55	56
# empty
2133	167	39	183	55	56

#============== GREENLAND ====================
1	0	0	16	16	30000
2	16	0	32	16	30000
3	32	0	48	16	30000
4	48	0	64	16	30000
5	64	0	80	16	30000
6	80	0	96	16	30000
7	96	0	112	16	30000
8	112	0	128	16	30000
9	128	0	144	16	30000
10	144	0	160	16	30000
11	160	0	176	16	30000
12	0	16	16	32	30000
13	16	16	32	32	30000
14	32	16	48	32	30000
15	48	16	64	32	30000
16	64	16	80	32	30000
17	80	16	96	32	30000
18	96	16	112	32	30000
19	112	16	128	32	30000
20	128	16	144	32	30000
21	144	16	160	32	30000
22	160	16	176	32	30000
23	0	32	16	48	30000
24	16	32	32	48	30000
25	32	32	48	48	30000
26	48	32	64	48	30000
27	64	32	80	48	30000
28	80	32	96	48	30000
29	96	32	112	48	30000
30	112	32	128	48	30000
31	128	32	144	48	30000
32	144	32	160	48	30000
33	160	32	176	48	30000
34	0	48	16	64	30000
35	16	48	32	64	30000
36	32	48	48	64	30000
37	48	48	64	64	30000
38	64	48	80	64	30000
39	80	48	96	64	30000

#map_id	matrix_path	width	height
[MAPS]
30000	map\matrix_GLand.txt	272	176	256

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== MARIO =========
# ==================== BIG MARIO ===================
# IDLE_RIGHT
1	1000	100
# IDLE_LEFT
2	1001	100
# WALK_RIGHT
3	1000	100	1002	100	1003	100
# WALK_LEFT
4	1001	100	1004	100	1005	100
# JUMP_RIGHT
5	1006	100
# JUMP_LEFT
6	1007	100
# RUN_RIGHT
7	1008	20	1009	20	1010	20
# RUN_LEFT
8	1011	20	1012	20	1013	20
#STOP_RIGHT
9	1014	100
#STOP_LEFT
10	1015	100
#SIT_RIGHT
11	1016	100
#SIT_LEFT
12	1017	100
# JUMP_AS_FLY_RIGHT
13	1018	100
# JUMP_AS_FLY_LEFT
14	1019	100
# KICK_RIGHT
15	1020	100
# KICK_LEFT
16	1021	100
# UP/DOWN (CHUI PIPE)
17	1022	100
# IDLE_HOLDING_RIGHT
18	1023	100
# IDLE_HOLDING_RIGHT
19	1026	100
# WALK_HOLDING_RIGHT
20	1024	100	1025	100
# WALK_HOLDING_LEFT
21	1027	100	1028	100
MARIO_ANI_BIG_ON_AIR_HOLDING_RIGHT
22	1025	100
MARIO_ANI_BIG_ON_AIR_HOLDING_LEFT
23	1028	100
MARIO_ANI_BIG_FALLING_RIGHT
24	1003	100
MARIO_ANI_BIG_FALLING_LEFT
25	1005	100

# ==================== SMALL MARIO ===================
# IDLE_RIGHT
30	1030	100
# IDLE_LEFT
31	1031	100
# WALK_RIGHT
32	1030	100	1032	100
# WALK_LEFT
33	1031	100	1033	100
# JUMP_RIGHT
34	1034	100
# JUMP_LEFT
35	1035	100
# RUN_RIGHT
36	1036	100	1037	100
# RUN_LEFT
37	1038	100	1039	100
#STOP_RIGHT
38	1040	100
#STOP_LEFT
39	1041	100
#SIT_RIGHT
40	1042	100
#SIT_LEFT
41	1043	100
# JUMP_HIGH_RIGHT
42	1044	100
# JUMP_HIGH_LEFT
43	1045	100
# KICK_RIGHT
44	1046	100
# KICK_LEFT
45	1047	100
# UP/DOWN (CHUI PIPE)
46	1048	100
# IDLE_HOLDING_RIGHT
47	1049	100
# IDLE_HOLDING_LEFT
48	1051	100
# WALKING_HOLDING_RIGHT
49	1049	100	1050	100
# WALKING_HOLDING_LEFT
50	1051	100	1052	100
MARIO_ANI_BIG_ON_AIR_HOLDING_RIGHT
51	1050	100
MARIO_ANI_BIG_ON_AIR_HOLDING_LEFT
52	1052	100
MARIO_ANI_BIG_FALLING_RIGHT
53	1032	100
MARIO_ANI_BIG_FALLING_LEFT
54	1033	100
# WM_INTRO
55	1053	100	1054	100
# MARIO_DIE
56	1055	100

# ====================  RACOON MARIO ===================
# IDLE_RIGHT		
60	1060	100
# IDLE_LEFT
61	1061	100
# WALK_RIGHT
62	1060	100	1062	100	1063	100
# WALK_LEFT
63	1061	100	1064	100	1065	100
# JUMP_RIGHT
64	1066	100
# JUMP_LEFT
65	1067	100
# RUN_RIGHT
66	1068	50	1069	50	1070	50
# RUN_LEFT
67	1071	50	1072	50	1073	50
#STOP_RIGHT
68	1074	100
#STOP_LEFT
69	1075	100
#SIT_RIGHT
70	1076	100
#SIT_LEFT
71	1077	100
# FLY_RIGHT
72	1078	50	1079	50	1080	50	1078	50
# FLY_LEFT
73	1081	50	1082	50	1083	50	1081	50
# KICK_RIGHT
74	1084	100
# KICK_LEFT
75	1085	100
# ATTACK_RIGHT
76	1086	100	1087	100	1088	100	1089	100
# ATTACK_LEFT
77	1090	100	1091	100	1092	100	1093	100
# IDLE_HOLDING_RIGHT
78	1094	100
# IDLE_HOLDING_LEFT
79	1097	100
# WALK_HOLDING_RIGHT
80	1094	100	1095	100	1096	100
# WALK_HOLDING_LEFT
81	1097	100	1095	100	1096	100
MARIO_ANI_BIG_ON_AIR_HOLDING_RIGHT
82	1096	100
MARIO_ANI_BIG_ON_AIR_HOLDING_LEFT
83	1099	100
MARIO_ANI_BIG_FALLING_RIGHT
84	1063	100	1101	200
MARIO_ANI_BIG_FALLING_LEFT
85	1065	100	1102	200
# UP/DOWN (CHUI PIPE)
86	1100	100

# MARIO_TAIL_RIGHT
150	1110	101	1111	100	1112	100	1113	100

# MARIO_TAIL_LEFT
151	1114	100	1115	100	1116	100	1117	100


# =============== FIRE MARIO ===========================
# FIRE MARIO
# IDLE_RIGHT
90	1200	100
# IDLE_LEFT
91	1201	100
# WALK_RIGHT
92	1202	100	1203	100
# WALK_LEFT
93	1204	100	1205	100
# JUMP_RIGHT
94	1206	100
# JUMP_LEFT
95	1207	100
# RUN_RIGHT
96	1208	100	1209	100	1210	100
# RUN_LEFT
97	1211	100	1212	100	1213	100
#STOP_RIGHT
98	1214	100
#STOP_LEFT
99	1215	100
#SIT_RIGHT
100	1216	100
#SIT_LEFT
101	1217	100
# FLY_RIGHT
102	1218	100
# FLY_LEFT
103	1219	100
# KICK_RIGHT
104	1220	100
# KICK_LEFT
105	1221	100
# ATTACK_RIGHT
106	1222	100	1223	100
# ATTACK_LEFT
107	1224	100	1225	100
# IDLE_HOLDING_RIGHT
108	1226	100
# IDLE_HOLDING_LEFT
109	1227	100
# WALK_HOLDING_RIGHT
110	1228	100	1229	100
# WALK_HOLDING_LEFT
111	1230	100	1231	100
# UP/DOWN (PIPE)
112	1232	100
MARIO_ANI_BIG_FALLING_RIGHT
113	1233	100
MARIO_ANI_BIG_FALLING_LEFT
114	1234	100

#========GREENLAND MARIO=====================
115	181	100	182	100
116	183	100	184	100
117	185	100	186	100
118	187	100	188	100

#==============GREENLAND OBJECTS==========
#plant
201	201	300	202	300	203	300	204	300

#help
205	205	300	206	300

#guard
#right
211	211	100	212	100
#left
213	213	100	214	100

#scene
1100	1100	100

#===========HUD========	
1101	2101	100
# ======== POWER STATE ========
# tier_0
1120	2120	100
# tier_1
1121	2121	100
# tier_2
1122	2122	100
# tier_3
1123	2123	100
# tier_4
1124	2124	100
# tier_5
1125	2125	100
# tier_6
1126	2126	100
# tier_7
1127	2127	150	2126	150

# ====== BLACK AND WHITE ITEM IN BOX ======
# normal star
1130	2130	100
# flicker star
1131	2130	350	2133	150
# nomal mushroom
1132	2131	100
# flicker mushroom
1133	2131	350	2133	150
# flower
1134	2132	100
# flicker flower
1135	2132	350	2133	150


#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	43	44	45	46	47	48	49	50	51	52	53	54	55	56	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118

#scene
2	1100
#=================HUD===============
1101	1101
#SPEED BAR
1121	1120	1121	1122	1123	1124	1125	1126	1127
#CARD
#1130	1130	1131	1132	1133	1134	1135
1130	1130	1132	1134


#==============GREENLAND OBJECTS==========
3	201	205	211	213

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas

# MARIO
0	36	48	1

# PORTAL
#type	x	y	ani_set	portal	idscene	l	r	up	down
50	32	48	2	0	0	0	1	0	0
50	64	16	2	1	1	0	1	0	1
50	64	48	2	0	0	1	0	1	1
50	64	80	2	0	0	0	1	1	1
50	64	112	2	0	0	0	0	1	1
50	64	144	2	0	0	0	1	1	0
50	96	16	2	0	0	1	1	0	0
50	96	80	2	0	0	1	1	0	0
50	96	112	2	0	0	0	1	0	0
50	96	144	2	0	0	1	1	0	0
50	128	16	2	0	0	1	1	0	1
50	128	48	2	0	0	0	1	1	1
50	128	80	2	0	0	1	0	1	0
50	128	112	2	0	0	1	1	0	1
50	128	144	2	0	0	1	0	1	0
50	160	16	2	1	2	1	1	0	0
50	160	48	2	0	0	1	1	0	0
50	160	112	2	0	0	1	1	0	0
50	192	16	2	0	0	1	0	0	1
50	192	48	2	0	0	1	0	1	0
50	192	112	2	0	0	1	0	0	0



#==============GREENLAND OBJECTS==========
#type	x	y	ani_set	GL_Obj_Type
#PLANT
51	16	16	3	1
51	16	32	3	1
51	16	64	3	1
51	16	80	3	1
51	16	96	3	1
51	32	16	3	1
51	32	32	3	1
51	32	64	3	1
51	32	80	3	1
51	48	16	3	1
51	48	32	3	1
51	48	64	3	1
51	48	80	3	1
51	80	32	3	1
51	80	48	3	1
51	80	64	3	1
51	96	32	3	1
51	96	48	3	1
51	96	64	3	1
51	96	96	3	1
51	112	32	3	1
51	112	48	3	1
51	112	64	3	1
51	112	96	3	1
51	128	96	3	1
51	144	32	3	1
51	144	64	3	1
51	144	80	3	1
51	160	32	3	1
51	160	64	3	1
51	160	80	3	1
51	176	32	3	1
51	176	64	3	1
51	192	64	3	1
51	208	16	3	1
51	208	32	3	1
51	208	48	3	1
51	208	64	3	1
51	224	16	3	1
51	224	32	3	1
51	224	48	3	1
51	224	64	3	1
51	224	80	3	1
51	224	96	3	1
51	224	112	3	1
51	224	128	3	1
51	224	144	3	1

#help
51	208	96	3	2

#guard
51	208	112	3	3



