26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	9	6	6	6	6	6	6	6	6	6	6	6	6	10	6	6	6	6	6	11	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	11	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	2	2	2	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	35	36	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	5	6	6	7	2	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	37	38	39	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	34	35	36	26	26	26	26	26	26	26	26	26	26	26	26	34	35	35	35	36	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	40	41	41	42	43	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	2	2	2	2	2	2	2	2	3	4	2	2	2	12	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	3	6	6	6	6	4	2	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	45	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	45	26	26	26	26	26	26	26	37	38	39	26	26	26	26	26	26	26	26	26	26	26	26	37	38	38	38	39	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	45	26	26	26	26	26	26	26	26	26	46	47	47	48	49	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	50	51	51	52	43	26	26	26	26	26	26	26	44	45	26	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	5	6	6	7	2	2	2	2	2	2	5	6	6	7	2	2	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	54	45	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	54	45	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	54	45	26	34	35	35	36	26	26	26	55	56	56	56	57	26	26	26	26	26	50	51	51	52	43	26	26	26	26	26	26	26	26	58	59	59	60	49	26	26	26	26	26	26	26	53	54	45	26	26	26	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	6	6	6	6	4	2	2	2	2	3	6	6	6	6	4	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	34	35	35	36	26	26	26	26	26	26	26	26	26	26	26	26	53	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	61	62	26	26	26	26	26	26	26	26	26	26	34	35	35	36	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	61	62	26	37	38	38	39	26	26	26	26	26	26	26	26	26	26	26	26	26	63	64	64	65	49	26	26	26	66	67	67	68	43	58	59	59	60	49	26	26	26	26	26	26	26	53	61	62	26	26	26	31	1	1	1	1	1	1	69	70	1	1	1	71	72	73	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5	6	6	6	6	6	6	7	2	2	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	11	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	37	38	38	39	26	26	26	50	51	51	52	43	26	26	26	44	74	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	74	61	62	26	26	26	26	26	26	26	26	26	26	37	38	38	39	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	74	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	76	77	77	78	43	55	56	56	56	57	26	26	26	79	80	80	81	49	58	59	59	60	49	26	26	26	26	26	26	44	74	61	62	26	26	26	31	1	1	1	1	1	1	82	83	1	1	1	84	1	86	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	3	6	6	6	6	6	6	6	6	7	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	2	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	63	64	64	65	49	26	26	44	74	61	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	44	74	61	61	87	87	87	87	26	26	26	87	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	87	26	26	44	45	26	26	26	87	26	26	26	26	26	26	26	26	44	74	61	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	88	89	89	90	49	26	26	40	41	41	41	42	43	55	56	56	56	57	58	59	59	60	49	26	26	26	26	26	44	74	61	61	62	26	26	26	31	1	1	1	1	1	1	82	69	70	1	1	91	92	93	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	2	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	26	26	26	55	56	56	56	57	26	26	53	61	61	61	62	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	61	61	61	62	26	26	26	26	26	26	87	26	26	44	45	26	26	26	87	26	26	26	26	26	26	26	87	26	44	74	62	44	45	26	87	45	26	26	26	26	26	26	26	53	61	61	61	62	26	26	26	26	26	26	26	66	67	67	67	68	43	55	56	56	56	57	26	26	46	47	47	47	48	49	26	26	26	26	26	58	59	59	60	49	26	26	26	44	45	53	61	61	61	62	26	26	26	31	1	1	1	1	1	1	82	1	83	1	1	1	1	1	1	1	1	69	70	1	2	2	2	2	2	2	2	2	2	2	12	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	14	15	6	7	2	2	2	2	2	2	2	1
26	26	26	26	26	26	26	26	26	26	26	66	67	67	68	43	26	26	26	26	26	53	61	61	61	54	45	26	26	26	26	26	26	26	26	26	26	26	26	26	26	53	61	61	61	54	45	26	26	26	26	26	87	26	26	53	54	45	26	26	87	26	26	26	26	26	26	26	87	26	53	54	74	61	62	26	87	54	45	26	26	26	26	26	26	53	61	61	61	54	45	26	26	26	26	26	26	79	80	80	80	81	49	26	26	26	26	26	26	26	55	56	56	56	56	57	26	26	26	26	26	58	59	59	60	49	26	26	26	53	54	74	61	61	61	54	45	26	26	31	1	1	1	1	1	1	82	1	69	70	1	1	1	1	1	1	1	82	83	1	2	2	2	2	2	2	2	2	2	2	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	16	17	6	11	2	2	2	2	2	2	2	1
26	26	26	26	95	95	95	95	26	26	26	79	80	80	81	49	26	26	26	26	26	53	61	61	61	61	62	26	26	95	95	26	26	26	26	26	26	26	26	26	26	53	61	61	61	61	62	26	26	26	26	26	87	26	44	74	61	62	95	26	87	26	26	26	95	96	97	26	87	26	53	61	61	61	98	99	87	61	62	26	26	26	26	26	26	53	61	61	61	61	62	26	26	26	26	26	26	55	56	56	56	56	57	95	95	95	95	95	95	26	26	26	26	26	26	26	95	95	26	26	26	63	64	64	65	49	26	26	44	74	61	61	61	61	61	61	62	26	26	31	1	1	1	1	1	69	70	1	1	83	1	1	1	1	1	1	69	70	83	1	18	18	18	18	18	18	18	18	18	18	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	16	17	21	18	18	18	18	18	18	18	18	1
100	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	102	26	100	101	101	101	101	101	101	101	101	101	102	26	100	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	102	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	16	17	22	22	22	22	22	22	22	22	22	1
